tblidx	wszName	Type
13112060	這裡是由我們凱里卡族管理的地方\n。這地方以前連棵草都沒有，現在\n已經長的相當茂密了。	NPC_DATA
13112070	機器人們都瘋了！ 呵呵…。	NPC_DATA
13112080	房子要怎麼處置呢？	NPC_DATA
13112090	我是善良的市民。	NPC_DATA
13112100	唉…煩死了。	NPC_DATA
13112110	忙死了。	NPC_DATA
13311010	……	NPC_DATA
13312010	…….	NPC_DATA
13451010	待命中。	NPC_DATA
13511010	就算遇到了可怕的怪獸，只要回到\n村子裡的話就不擔心了。我會守護\n你們的。	NPC_DATA
13511020	從這裡開始是鉗子鎮。	NPC_DATA
13511030	這裡是長城 8 門。	NPC_DATA
13511040	能夠負責長城警衛的工作，對於獸\n人而言可說是相當光榮的事情。	NPC_DATA
13511050	這小子說雅荷火山口是過去戰爭的\n遺跡。是真的嗎？	NPC_DATA
13511060	這裡是長城 6 門， 往西南方\n走的話，就會看到普烏紀念館！	NPC_DATA
13511070	這裡是長城 7 門！	NPC_DATA
13511080	史凱亞在以前是紅褲軍。但是，如\n果跟其他人說這件事的話，他會生\n氣。	NPC_DATA
13511090	這裡是長城 5 門。	NPC_DATA
13511100	聽說長城是因為以前人類和獸人打\n鬥時所蓋的，然後最近則是用來抵\n擋那些粗暴的野獸…。	NPC_DATA
13511110	這裡是長城的第一段！叫做長城 \n1 門。	NPC_DATA
13511120	從以前這就是獸人們所生活的土地\n，所以現在這裡有很多獸人們的古\n墳或遺跡。	NPC_DATA
13511130	歡迎來到長城 3 號門！	NPC_DATA
13511140	現在長程的門都相連在一起，對吧\n？聽說以前這裡只是一堵牆。	NPC_DATA
13511150	長城 2 門就在這裡。	NPC_DATA
13511160	長城外有很多可怕的怪物，像是佩\n里喬啊～畢悉湯姆…等等	NPC_DATA
13511170	好熱！再這樣下去，會被蒸成人乾\n的！我白皙的皮膚已經被太陽光曬\n成黑色的了！	NPC_DATA
13511180	今天又是晴朗的一天！是洗衣服的\n好日子！應該不會起沙塵暴吧？	NPC_DATA
13511190	嗚嗯嗯嗯～再再再見見～。	NPC_DATA
13511200	再再見見見～。	NPC_DATA
13511210	今天還真閒，嘿嘿~	NPC_DATA
13511220	噓，安靜點。	NPC_DATA
13511230	紅褲軍隨時都有可能再出現，保持\n緊張感！	NPC_DATA
13511240	真是風平浪靜呢。	NPC_DATA
13511250	天氣太奇怪了。	NPC_DATA
13512010	我們是熊貓守門人四兄弟！以前雖\n然是流浪傭兵，但現在可是凱里卡\n戰士。	NPC_DATA
13512020	我們是熊貓守門人四兄弟！雖然喜\n歡開玩笑，但我們可是有好好的保\n衛著村莊！	NPC_DATA
13512030	我們是貓熊守門人四兄弟！我們無\n法相信守護凱里卡村南邊路的白虎\n和朱雀不能相信，因為他們就像不\n懂事的弟妹般。	NPC_DATA
13512040	我們是貓熊守門人四兄弟！村子西\n北邊的青龍總是把自己的事情推給\n別人做，你要小心，千萬別上當了\n。	NPC_DATA
13512050	我們是熊貓守門人四兄弟！我們兄\n弟們如銅牆鐵壁般的守著村莊，你\n可以不用擔心。	NPC_DATA
13512060	往凱里塔的路上我們正如銅牆鐵壁\n般地守護著，請不要擔心！	NPC_DATA
13512070	凱里塔還有另一個名字，那就是通\n往神明那的路。只要想著我守著這\n條路，絲毫都不會感到辛苦。	NPC_DATA
13512080	凱休瞭望台景觀真的很棒，連紅領\n巾軍總部廢墟也看得很清楚。	NPC_DATA
13512090	海瑪又把所有的糧食吃光了，那位\n朋友真的很會吃。	NPC_DATA
13512100	皮斯塔瞭望台是戰鬥的最前線，絕\n對不可以放鬆。	NPC_DATA
13512110	這個亞蒙德瞭望台從來都不曾被佔\n領過，就算是紅褲軍也不能輕視這\n地方。	NPC_DATA
13512120	這裡是戰士集結地。這裡凱里卡族\n前往紅領巾軍總部廢墟的最前線。	NPC_DATA
13512130	從這裡開始是凱里地區，凱里卡族\n的生活地區。	NPC_DATA
13512140	西都警衛隊的軍紀渙散！從職業守\n門人的立場來看的話，真的很令人\n鬱悶！ 	NPC_DATA
13512150	嗯。	NPC_DATA
13512160	只要能夠離開這裡的話…	NPC_DATA
13513010	這種天氣最適合進行救援活動了。	NPC_DATA
13513020	天氣真是晴朗。	NPC_DATA
13513030	嗯……	NPC_DATA
13521010	死期已經到了嗎？大家都臉色發青\n了。啊～我已經死了吧。 	NPC_DATA
13521020	這礦泉的水真的很棒。	NPC_DATA
13531010	喔…西海散發出強烈的鹽味啊。都\n是錢財呀… 嘿嘿。	NPC_DATA
13531020	雖然我曾經是紅褲軍，但我現在已\n經洗心革面，正正當當的過著日子\n。	NPC_DATA
13531030	幫幫我，這裡好黑。	NPC_DATA
13531040	我有很多朋友。 不要隨便惹我。	NPC_DATA
13531050	嘿嘿…我的限定版特製機器人！ \nLTN…04！怎樣？ 很棒吧？	NPC_DATA
13531060	嗯…我坐的話，是不是有點擠阿？	NPC_DATA
13531070	來找我有什麼事嗎？	NPC_DATA
13531080	要怎麼趕走他們呢…。	NPC_DATA
13531090	啊… 煩人的便秘…也只能看著暢\n通的海底隧道來安慰我的心靈了…\n。	NPC_DATA
13531100	…	NPC_DATA
13531110	…	NPC_DATA
13611010	嗚嗯… 嗚嗯…	NPC_DATA
13621010	……	NPC_DATA
13621020	……	NPC_DATA
13811010	…	NPC_DATA
13811020	…….	NPC_DATA
14023010	…….	NPC_DATA
14032010	…….	NPC_DATA
14032020	…….	NPC_DATA
14111010	馬的！	NPC_DATA
14111020	咻咻～咻～！想要變強的話，放棄\n武術那些東西，來我們體育館吧！	NPC_DATA
14311010	這世界上我不想看到的人實在是太\n多了，總有一天會報仇的…。 鏗\n！	NPC_DATA
14311020	哼，紅褲軍他們，全都是膽小鬼、\n醜八怪…哼！'\n'幹麻啊！ 不要突\n然跟我說話！我還以為是紅褲軍，\n嚇死我了！	NPC_DATA
14311030	紅褲軍真越來越奇怪了！我再也撐\n不下去了。我要回去故鄉耕田…。	NPC_DATA
14311040	自從波恩將軍結婚後，紅褲軍就變\n的非常奇怪，我要離開這，並躲在\n一個沒人知道的地方。	NPC_DATA
14311050	紅褲軍越來越不可理喻了，他們變\n的超級奇怪的！	NPC_DATA
14311060	我覺得原本是好人的波恩將軍之所\n以會變成這樣，應該可以在雅荷要\n塞裡找到真正的原因。	NPC_DATA
14311070	你知道阿里亞卡拉瀑布後面有洞穴\n嗎？如果你來抓紅褲軍的話，我想\n他們應該會逃到洞穴裡去。	NPC_DATA
14311080	啊！你不要突然大叫！！我還以為\n是紅褲軍，嚇死我了！！	NPC_DATA
14311090	阿，好睏。	NPC_DATA
14311100	煩死了。	NPC_DATA
14311110	時間過的真慢。	NPC_DATA
14311120	我不是紅褲軍，我正在玩紅褲軍的\n角色扮演。若是被警察發現的話，\n會被抓走，所以動作不要這麼大聲\n。鏗！	NPC_DATA
14411010	警衛真弱。	NPC_DATA
14522010	嗚啊啊啊～力量啊～快給我力量！	NPC_DATA
14523010	啊喔！ 看看這源源不絕的力量！	NPC_DATA
14611010	哇！	NPC_DATA
14711010	啊！您應該不是迷路了吧？	NPC_DATA
14711020	參加天下第一武道會的各位選手們\n！預賽即將開始。請到比武館這邊\n集合。	NPC_DATA
14711030	參加天下第一武道會的各位選手們\n！預賽即將開始。請到比武館這邊\n集合。	NPC_DATA
14711040	參加天下第一武道會的各位選手們\n！預賽即將開始。請到比武館這邊\n集合。	NPC_DATA
14711050	參加天下第一武道會的各位選手們\n！預賽即將開始。請到比武館這邊\n集合。	NPC_DATA
14711060	最近人突然變得相當多呢。	NPC_DATA
14711070	真是一群令人煩悶的居民！	NPC_DATA
14821010	你哪位！？	NPC_DATA
14831010	怎麼了？	NPC_DATA
14832010	你哪位！？	NPC_DATA
14835010	…	NPC_DATA
14911010	咻…終於活了過來…	NPC_DATA
14911020	有什麼事情呢？	NPC_DATA
15011010	嗯…無法再往前進了嗎…	NPC_DATA
15011020	呵呵～從今天開始放假，該做些什\n麼事情呢？	NPC_DATA
15011030	嗯…米拉軍果然是可怕的對手…	NPC_DATA
15011040	逼哩叭啦…劈哩啪啦～嗯。	NPC_DATA
15011050	這裡就是巧克雷塔嗎？\n目前所有我曾經潛入的地方中，\n這裡是讓我覺得心情最差的一個地方。	NPC_DATA
15011060	這裡就是巧克雷塔嗎？\n目前所有我曾經潛入的地方中，\n這裡是讓我覺得心情最差的一個地方。	NPC_DATA
15011070	認真地認真地	NPC_DATA
15021010	有什麼事？	NPC_DATA
15021020	嗯.果然很毒阿	NPC_DATA
15022010	呼…都快變成人乾的天氣。	NPC_DATA
15022020	……	NPC_DATA
15111010	……	NPC_DATA
15112010	……	NPC_DATA
15112020	……	NPC_DATA
15113010	要出發了。	NPC_DATA
15113020	準備出發。	NPC_DATA
15113030	單憑我們的力量要穿越這條險峻的\n路是很危險的，如果有警衛在的話\n就好了。	NPC_DATA
15114010	馬上就能出發了，行李已經都裝好\n了。	NPC_DATA
15114020	……	NPC_DATA
15115010	砰～砰砰～	NPC_DATA
15116010	嗯…羨慕我嗎？這是非常辛苦的事\n情。就算想上廁所，也不能隨心所\n欲的去。	NPC_DATA
15116020	唷呼～～還是開車開心啊～～！！	NPC_DATA
15117010	誰啊…？我還得趕時間送貨，可以\n不要來煩我嗎…？	NPC_DATA
15117020	誰啊…？我還得趕時間送貨，可以\n不要來煩我嗎…？	NPC_DATA
15151010	…	NPC_DATA
15211010	啊啊…。咦啊啊啊……	NPC_DATA
15211020	嗚喔喔～	NPC_DATA
15211030	咕嚕嚕嚕～	NPC_DATA
15311010	閃開閃開！ 遲到了！	NPC_DATA
15311020	無論你要去哪哩，我們的巴士司機\n都會送你一程的，請確認您的目的\n地。	NPC_DATA
15311030	想讓你瞧瞧我完美的甩尾轉彎技術\n！	NPC_DATA
15311040	一定要抓緊握把～	NPC_DATA
15311050	腿多用點力，免得會跌倒。	NPC_DATA
15311060	就算搭錯巴士也不用擔心，因為有\n回程的巴士。	NPC_DATA
15311070	就算是怪物也沒辦法在巴士裡鬆手\n，因為巴士的速度太快了，哈哈。	NPC_DATA
15311080	如果想搭車的話，就快上來～	NPC_DATA
15311090	巴士沒辦法渡海。	NPC_DATA
15311100	唉唉！真煩，每次都走一樣的路線\n。	NPC_DATA
15311110	不管您是哪個種族都一樣，一個人\n就是一個位子！	NPC_DATA
15311120	有了 CC 的特殊技術，就算搭\n乘很多次，也不用擔心車子會垮掉\n。	NPC_DATA
15311130	巴士進站時，請舉起單手招車。	NPC_DATA
15311140	即使跟車子相撞，也不是我們巴士\n公司的責任！	NPC_DATA
15311150	要過去了～借過～	NPC_DATA
15311160	呼～	NPC_DATA
15311170	砰砰～砰砰～	NPC_DATA
15311180	先付錢才能上車！	NPC_DATA
15311190	窮光蛋不能搭乘。	NPC_DATA
15311200	如果沒有索尼的話，就在怪物當中\n，做點善事再來吧。巴士也是要生\n活的啊。	NPC_DATA
15311210	傳來了巴士要漲價的消息…。	NPC_DATA
15311220	安全駕駛，安全駕駛。	NPC_DATA
15311230	我開的巴士，一次也沒有出過事故\n喔。	NPC_DATA
15311240	勝利的感覺真好～	NPC_DATA
15311250	為了安全起見，才將窗戶做的這麼\n小。	NPC_DATA
15311260	如果巴士停靠站也設有賣場的話，\n那該有多好。	NPC_DATA
15311270	研究員們搭上巴士的話，就會非常\n吵…。	NPC_DATA
15311280	此班車為急行巴士～請快上車！	NPC_DATA
15311290	這個地區的陽光相當地刺眼，請快\n上巴士。	NPC_DATA
15311300	巴士不會開到農場的裡面。	NPC_DATA
15311310	在巴士上，觀賞野生鳥群是個很好\n的消遣。	NPC_DATA
15311320	放鬆身體，將全身的力量放在手把\n上，晃啊晃的，就會像是在跳舞一\n樣。	NPC_DATA
15311330	巴士裡面使用手機請節制。	NPC_DATA
15311340	請將座位讓給老弱婦孺。	NPC_DATA
15311350	小朋友若在巴士裡跑來跑去的話，\n請教訓他們。	NPC_DATA
15311360	有時候想要開心一點。	NPC_DATA
15311370	我們會以最快的速度將您送達到目\n的地的。	NPC_DATA
15311380	這輛公車是不排氣的無公害巴士。	NPC_DATA
15311390	比起用走的，搭公車會比較好吧。	NPC_DATA
15311400	您可以去阿美席斯特公園看看。回\n來的時候，搭我們的巴士就可以了\n。	NPC_DATA
15311410	不管你的裝備有多少，票價都是一\n樣的。	NPC_DATA
15311420	巴士要過去了～小心不要被壓到～	NPC_DATA
15311430	公車24小時行駛喔。	NPC_DATA
15311440	就算是紅褲軍，也不能阻擋巴士的\n來去。	NPC_DATA
15311450	你　就　搭　看　看！ 相信你一\n定會再搭第二次的！	NPC_DATA
15311460	安全駕駛是從時速100km 開\n始的！	NPC_DATA
15311470	魔人們偶爾會帶著奇怪的東西來搭\n巴士。	NPC_DATA
15311480	不可以帶飲料上巴士！	NPC_DATA
15311490	如果在巴士裡面料理的話，請一定\n要分給司機。	NPC_DATA
15311500	令人快熱瘋的鬼天氣～	NPC_DATA
15311510	由於沒有輪子，所以根本不需要擔\n心爆胎這種事情。	NPC_DATA
15311520	搭上公車後，不管你坐多遠，都只\n要付一次的錢就行了。	NPC_DATA
15311530	請付巴士費再搭乘～	NPC_DATA
15311540	這輛公車也跑長途的。	NPC_DATA
15311550	這附近有很多怪物吧？利用一點點\n索尼就可以安全的移動了。	NPC_DATA
15311560	這輛公車不會開到道路之外的地方\n。	NPC_DATA
15311570	想搭巴士的話，請先支付索尼。	NPC_DATA
15311580	就算怪物們追了上來，只要搭上公\n車就能夠保證您的安全！	NPC_DATA
15311590	這個地區的空氣還真不錯。	NPC_DATA
15311600	我們的巴士應該沒有破壞了這個地\n區的風景吧？	NPC_DATA
15311610	這地區的代表上次也搭了我們的公\n車，我們感到非常的光榮。	NPC_DATA
15311620	也有過一個留著鼻血的奇怪老人搭\n過我們的公車，那次還真讓人感到\n不安。	NPC_DATA
15311630	紅褲軍搭車的時候，跟他們收取兩\n倍的票價如何？開玩笑的，開玩笑\n。	NPC_DATA
15311640	今天搭公車不用錢唷～…怎麼可能\n。	NPC_DATA
15311650	轟隆轟隆～	NPC_DATA
15311660	唉唷，停車時間晚了！	NPC_DATA
15311670	還有很多客人在下一站等待，快出\n發吧！	NPC_DATA
15311680	開巴士可以認識很多人。	NPC_DATA
15311690	有傳聞說，西都警衛隊長們不付錢\n搭霸王車。	NPC_DATA
15311700	若找到你喜歡的村子，隨時都可以\n下車。	NPC_DATA
15311710	請忍住不要隨便跳上巴士，這樣會\n讓巴士搖晃的相當厲害。	NPC_DATA
15311720	這輛公車採用最新技術研發，走在\n沒鋪好的路上，也不會搖晃喔。	NPC_DATA
15311730	如果有想要去哪裡的話，就快點搭\n上來！	NPC_DATA
15311740	即使是戰區，巴士也會行駛。	NPC_DATA
15311750	我們再增加一些西都的巴士路線，\n不知你意下如何？	NPC_DATA
15311760	大人小孩都歡迎，請搭公車喔～	NPC_DATA
15311770	請在椅子上坐好，如果跌倒的話很\n危險。	NPC_DATA
15311780	在巴士停好之前，請不要站起來。	NPC_DATA
15311790	要下車的話請先講一聲喔，嚇死我\n了。	NPC_DATA
15311800	有時候巴士也會想休息， 呵呵。	NPC_DATA
15311810	……	NPC_DATA
15311820	……	NPC_DATA
15311830	……	NPC_DATA
15311840	……	NPC_DATA
15311850	……	NPC_DATA
15311860	……	NPC_DATA
15311870	……	NPC_DATA
15311880	……	NPC_DATA
15311890	……	NPC_DATA
15311900	……	NPC_DATA
15311910	……	NPC_DATA
15311920	……	NPC_DATA
15321010	擠了一點，還請大家稍微忍耐一下\n。	NPC_DATA
15321020	很快就會離開這裡～	NPC_DATA
15321030	其實這輛公車…沒，沒事啦。	NPC_DATA
15321040	聽說有失蹤的魔人耶，你有聽說嗎\n？	NPC_DATA
15321050	搭過我們巴士的魔人，曾經稱讚過\n我們的服務。	NPC_DATA
15321060	便宜的巴士要來了～快點搭！	NPC_DATA
15321070	我們應該要多利用大眾運輸工具。	NPC_DATA
15321080	如果用巴士進行沙漠賽車的話，會\n發生大事吧？	NPC_DATA
15321090	讓各位乘客雙腳放假的巴士來了！	NPC_DATA
15321100	即便是小小客人，我們也會像對待\n國王一樣服侍他～	NPC_DATA
15321110	快點搭巴士！	NPC_DATA
15321120	您好～！天氣不錯吧？　	NPC_DATA
15321130	大人小孩都歡迎，請搭公車喔～	NPC_DATA
15321140	請在椅子上坐好，如果跌倒的話很\n危險。	NPC_DATA
15321150	在巴士停好之前，請不要站起來。	NPC_DATA
15321160	要下車的話請先講一聲喔，嚇死我\n了。	NPC_DATA
15321170	有時候巴士也會想休息， 呵呵。	NPC_DATA
15321180	馬上就要出發了。	NPC_DATA
15321190	站著的人請小心。	NPC_DATA
15321200	祝您旅途愉快。	NPC_DATA
15321210	請快點搭乘～。	NPC_DATA
15321220	祝您一路順風。	NPC_DATA
15321230	請在巴士停好之後再下車。	NPC_DATA
15321240	巴士離站後，請勿強行上車。	NPC_DATA
15321250	咻咻～吹著涼爽的風。	NPC_DATA
15321260	請盡情欣賞風景。	NPC_DATA
15321270	行車途中請盡情享受旅程。	NPC_DATA
15321280	到這裡建議自備個人的水壺。	NPC_DATA
15321290	天氣漸漸變熱了。	NPC_DATA
15321300	馬上就要出發了。	NPC_DATA
15321310	站著的人請小心。	NPC_DATA
15321320	祝您旅途愉快。	NPC_DATA
15321330	請快點搭乘～。	NPC_DATA
15321340	祝您一路順風。	NPC_DATA
15321350	請在巴士停好之後再下車。	NPC_DATA
15321360	巴士離站後，請勿強行上車。	NPC_DATA
15321370	咻咻～吹著涼爽的風。	NPC_DATA
15321380	請盡情欣賞風景。	NPC_DATA
15321390	行車途中請盡情享受旅程。	NPC_DATA
15321400	祝您旅途愉快。	NPC_DATA
15321410	……	NPC_DATA
15321420	……	NPC_DATA
15321430	……	NPC_DATA
15321440	……	NPC_DATA
15321450	……	NPC_DATA
15321460	……	NPC_DATA
15321470	馬上就要出發了。	NPC_DATA
15321480	站著的人請小心。	NPC_DATA
15321490	祝您旅途愉快。	NPC_DATA
15321500	請快點搭乘～。	NPC_DATA
15321510	祝您一路順風。	NPC_DATA
15321520	請在巴士停好之後再下車。	NPC_DATA
15321530	巴士離站後，請勿強行上車。	NPC_DATA
15321540	咻咻～吹著涼爽的風。	NPC_DATA
15321550	請盡情欣賞風景。	NPC_DATA
15321560	行車途中請盡情享受旅程。	NPC_DATA
15321570	雖然想到處逛逛，不過最近車子上\n都沒裝輪胎啊。	NPC_DATA
15321580	駕駛還不太會開車，因此有可能會\n搖晃的很厲害，請抓緊。	NPC_DATA
15321590	無事故記錄！無經歷！因為是初學\n者所以根本沒有經驗啊…。 哈哈\n哈哈！	NPC_DATA
15321600	我開巴士的資歷是最久的！	NPC_DATA
15321610	請快點搭乘～。	NPC_DATA
15321620	來～各位覺得風景如何呢？	NPC_DATA
15321630	……	NPC_DATA
15321640	……	NPC_DATA
15321650	……	NPC_DATA
15321660	……	NPC_DATA
15321670	……	NPC_DATA
15321680	……	NPC_DATA
15321690	……	NPC_DATA
15321700	……	NPC_DATA
15321710	……	NPC_DATA
15321720	……	NPC_DATA
15321730	……	NPC_DATA
15331010	您去過波路亞岩嗎？有公車可以到\n那裡。	NPC_DATA
15331020	想要搭車的話就快點上來！	NPC_DATA
15331030	你要是少付了巴士費，是不會載你\n的。	NPC_DATA
15331040	你第一次看到巴士啊？	NPC_DATA
15331050	若是坐到一半，想要下車的話，請\n自己想辦法跳下去。	NPC_DATA
15331060	不要想說可以追的上巴士。雖然看\n起來不怎樣，但巴士的速度可是非\n常快的。	NPC_DATA
15331070	可以去任何地方的巴士～	NPC_DATA
15331080	想搭巴士的話，就快點來唷！	NPC_DATA
15331090	巴士即將要過佔～	NPC_DATA
15331100	這輛公車可以載非常多的乘客，是\n伸縮型的喔。	NPC_DATA
15331110	這台車行駛時絕對不會搖晃！	NPC_DATA
15331120	除了到了公車站牌之外，請不要隨\n便站起來。	NPC_DATA
15331130	今天搭公車不用錢唷～…怎麼可能\n有這種事。	NPC_DATA
15331140	轟隆隆～	NPC_DATA
15331150	唉唷，停車時間晚了！	NPC_DATA
15331160	還有很多客人在下一站等待，快出\n發吧！	NPC_DATA
15331170	開巴士可以認識很多人。	NPC_DATA
15331180	若找到你喜歡的村子，隨時都可以\n下車。	NPC_DATA
15331190	請忍住不要隨便跳上巴士，這樣會\n讓巴士搖晃的相當厲害。	NPC_DATA
15331200	這輛公車採用最新技術研發，走在\n沒鋪好的路上，也不會搖晃喔。	NPC_DATA
15331210	如果有想要去哪裡的話，就快點搭\n上來！	NPC_DATA
15331220	大人小孩都歡迎，請搭公車喔～	NPC_DATA
15331230	請在椅子上坐好，如果跌倒的話很\n危險。	NPC_DATA
15331240	在巴士停好之前，請不要站起來。	NPC_DATA
15331250	要下車的話請先講一聲喔，嚇死我\n了。	NPC_DATA
15331260	有時候巴士也會想休息， 呵呵。	NPC_DATA
15331270	馬上就要出發了。	NPC_DATA
15331280	站著的人請小心。	NPC_DATA
15331290	祝您旅途愉快。	NPC_DATA
15331300	請快點搭乘～。	NPC_DATA
15331310	祝您一路順風。	NPC_DATA
15331320	請在巴士停好之後再下車。	NPC_DATA
15331330	巴士離站後，請勿強行上車。	NPC_DATA
15331340	咻咻～吹著涼爽的風。	NPC_DATA
15331350	請盡情欣賞風景。	NPC_DATA
15331360	行車途中請盡情享受旅程。	NPC_DATA
15331370	雖然想到處逛逛，不過最近車子上\n都沒裝輪胎啊。	NPC_DATA
15331380	駕駛還不太會開車，因此有可能會\n搖晃的很厲害，請抓緊。	NPC_DATA
15331390	無事故記錄！無經歷！因為是初學\n者所以根本沒有經驗啊…。 哈哈\n哈哈！	NPC_DATA
15331400	我開巴士的資歷是最久的！	NPC_DATA
15331410	請快點搭乘～。	NPC_DATA
15331420	來～各位覺得風景如何呢？	NPC_DATA
15331430	天氣真好，是吧？'\n'這種天氣郊遊\n最好了。	NPC_DATA
15331440	吹來了一股清香的味道。	NPC_DATA
15331450	打開窗戶看看，會有在兜風的感覺\n～	NPC_DATA
15331460	請快點搭乘～。	NPC_DATA
15331470	馬上就要出發了。	NPC_DATA
15331480	站著的人請小心。	NPC_DATA
15331490	祝您旅途愉快。	NPC_DATA
15331500	請快點搭乘～。	NPC_DATA
15331510	祝您一路順風。	NPC_DATA
15331520	請在巴士停好之後再下車。	NPC_DATA
15331530	巴士離站後，請勿強行上車。	NPC_DATA
15331540	咻咻～吹著涼爽的風。	NPC_DATA
15331550	請盡情欣賞風景。	NPC_DATA
15331560	行車途中請盡情享受旅程。	NPC_DATA
15331570	雖然想到處逛逛，不過最近車子上\n都沒裝輪胎啊。	NPC_DATA
15331580	駕駛還不太會開車，因此有可能會\n搖晃的很厲害，請抓緊。	NPC_DATA
15331590	無事故記錄！無經歷！因為是初學\n者所以根本沒有經驗啊…。 哈哈\n哈哈！	NPC_DATA
15331600	我開巴士的資歷是最久的！	NPC_DATA
15331610	請快點搭乘～。	NPC_DATA
15331620	來～各位覺得風景如何呢？	NPC_DATA
15331630	天氣真好，是吧？'\n'這種天氣郊遊\n最好了。	NPC_DATA
15331640	吹來了一股清香的味道。	NPC_DATA
15331650	打開窗戶看看，會有在兜風的感覺\n～	NPC_DATA
15331660	請快點搭乘～。	NPC_DATA
15331670	巴士離站後，請勿強行上車。	NPC_DATA
15331680	咻咻～吹著涼爽的風。	NPC_DATA
15331690	請盡情欣賞風景。	NPC_DATA
15331700	行車途中請盡情享受旅程。	NPC_DATA
15331710	到這裡建議自備個人的水壺。	NPC_DATA
15331720	天氣漸漸變熱了。	NPC_DATA
15331730	馬上就要出發了。	NPC_DATA
15331740	站著的人請小心。	NPC_DATA
15331750	祝您旅途愉快。	NPC_DATA
15331760	請快點搭乘～。	NPC_DATA
15331770	……	NPC_DATA
15331780	……	NPC_DATA
15331790	……	NPC_DATA
15331800	……	NPC_DATA
15331810	……	NPC_DATA
15331820	行車途中請盡情享受旅程。	NPC_DATA
15331830	咻咻～吹著涼爽的風。	NPC_DATA
15331840	請盡情欣賞風景。	NPC_DATA
15331850	行車途中請盡情享受旅程。	NPC_DATA
15331860	雖然想到處逛逛，不過最近車子上\n都沒裝輪胎啊。	NPC_DATA
15331870	駕駛還不太會開車，因此有可能會\n搖晃的很厲害，請抓緊。	NPC_DATA
15331880	無事故記錄！無經歷！因為是初學\n者所以根本沒有經驗啊…。 哈哈\n哈哈！	NPC_DATA
15331890	我開巴士的資歷是最久的！	NPC_DATA
15331900	請快點搭乘～。	NPC_DATA
15331910	來～各位覺得風景如何呢？	NPC_DATA
15331920	請盡情欣賞風景。	NPC_DATA
15331930	行車途中請盡情享受旅程。	NPC_DATA
15411010	喵嗚～	NPC_DATA
15411020	喵嗚～	NPC_DATA
15511010	你去過西都了嗎？西都是個非常大\n且華麗的都市，不過因為人很多，\n所以很複雜。	NPC_DATA
15511020	如果能再多聽些龍珠的傳聞就好了\n，這可不是這麼容易的事情啊。	NPC_DATA
15511030	哼，博士伊格納瓊斯有什麼了不起\n？得像我這樣進行獨立研究，才算\n是真正的研究員。	NPC_DATA
15511040	看來我實在是太渺小了，人家根本\n看不見我。	NPC_DATA
15511050	在Pasta守護塔應該有事情要\n做。不管怎樣，我們有著共同的敵\n人！	NPC_DATA
15511060	多喝水有益身體健康，你最好一天\n要喝 2L 的水。	NPC_DATA
15511070	雅荷火山口聚集著一群弗力札軍殘\n黨們。 呼…。	NPC_DATA
15511080	你若是想要成為最棒的工程師的話\n，那你就來對地方了！我們將為你\n網羅了歷代以來的所有戰鬥科學技\n術。	NPC_DATA
15511090	嗚嗯，放開我…	NPC_DATA
15511100	我們必須加油才行！	NPC_DATA
15511110	研究是我的人生。	NPC_DATA
15511120	嗯…似乎少了些什麼。	NPC_DATA
15512010	工廠的工作太多了，根本就沒時間\n休息。	NPC_DATA
15513010	魔海賊真多	NPC_DATA
15711010	如果沒有配合好時間的話，他會不\n停的嘮叨。這是件大事啊～	NPC_DATA
15711020	如果沒有配合好時間的話，他會不\n停的嘮叨。這是件大事啊～	NPC_DATA
15811010	…	NPC_DATA
15821010	該如何分配預賽的號碼呢…	NPC_DATA
15821020	該如何分配預賽的號碼呢…	NPC_DATA
15911010	呃阿啊～好可怕！ 可怕！	NPC_DATA
15911020	該拿這個二流野砲如何呢？	NPC_DATA
15911030	不，不要打我！我不是壞蜥蜴！	NPC_DATA
15911040	哇～哇啊～～	NPC_DATA
15921010	累死人了！\n我不要再去當兵了~！！	NPC_DATA
15931010	啊，這個真的是很為難啊～。	NPC_DATA
16011010	…	NPC_DATA
16011020	…	NPC_DATA
16011030	嗶哩哩哩哩哩哩哩哩哩哩。	NPC_DATA
16111010	…….	NPC_DATA
16311010	這傢伙！快鋪上一層雪！如果不想\n被我揍的話，就快照做！哈哈哈！\n（行不行的通啊…？）	NPC_DATA
16311020	孫悟空也加入了啊！我一定會報仇\n的。	NPC_DATA
16412010	哇哈哈哈哈. 這身體是隊長阿.	NPC_DATA
16511010	我叫研究員溫弟，我是集氣電池的\n專家，研究是需要頭腦與才能的。	NPC_DATA
16511020	你為什麼來到這洞窟？呼呼，你要\n是怕死的話，最好快點離開這裡。	NPC_DATA
16511030	科學才是最厲害的武器，在我們發\n現新武器的那天，也就是紅褲軍要\n崩解的那天！	NPC_DATA
16511040	法朗沙漠北部非常的熱，若是有綠\n洲出現的話，或許還可以降低點溫\n度，但卻不是那麼容易的事情。	NPC_DATA
16511050	多喝水有益身體健康，你最好一天\n要喝 2L 的水。	NPC_DATA
16511060	我聽說了紅褲軍要從我們這裡搶奪\n東西的消息…。	NPC_DATA
16511070	蘑菇巨石北部到處都是香菇，這是\n以前栽培基因改良磨菇失敗所造成\n的後果。	NPC_DATA
16511080	你知道膠囊公司歷史博物館嗎？那\n個正是我的作品！長的像便利膠囊\n形狀的建築物！！根本是藝術啊！	NPC_DATA
